Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Revenue_Capped,Order_Date,Sales_Channel,Region,Profit,Profit_Capped,is_return,Is_Zero_Sales,Units_Sold_Imputed_Flag,Date_Missing_Flag,Revenue_Outlier_Flag,Profit_Outlier_Flag,Profit_Ratio_Flag
3525,Kids,Running,React Infinity,L,3,7170.91,0.49,10971.4923,10971.4923,2025-01-29,Retail,Mumbai,3030.5,3030.5,False,False,True,False,False,False,False
2030,Men,Basketball,Air Jordan,XL,2,6235.71,0.24,9478.2792,9478.2792,2024-12-18,Online,Hyderabad,2272.16,2272.16,False,False,True,False,False,False,False
3527,Men,Soccer,Phantom GT,XL,3,6320.59,0.38,11756.2974,11756.2974,2025-06-12,Online,Mumbai,-257.35,-257.35,False,False,False,False,False,False,False
3528,Kids,Running,React Infinity,L,3,3742.67,0.49,5726.2851,5726.2851,2024-08-21,Retail,Hyderabad,2662.77,2662.77,False,False,True,False,False,False,False
3529,Men,Training,SuperRep Go,L,1,5280.57,0.2,4224.456,4224.456,2025-03-28,Retail,Delhi,1448.77,1448.77,False,False,False,False,False,False,False
3530,Women,Soccer,Mercurial Superfly,M,0,3034.73,0.425,0.0,0.0,2023-09-25,Retail,Kolkata,2458.14,2458.14,False,True,False,False,False,False,False
3531,Women,Basketball,LeBron 20,XL,2,9015.65,0.07,16769.108999999997,16769.108999999997,,Online,Delhi,1932.99,1932.99,False,False,True,True,False,False,False
3532,Kids,Running,React Infinity,XL,3,9244.96,0.47,14699.4864,14699.4864,2024-05-07,Online,Mumbai,-955.19,-955.19,False,False,True,False,False,False,False
3533,Kids,Running,Air Zoom,L,2,5550.99,0.37,6994.2474,6994.2474,2023-11-05,Retail,Hyderabad,451.71,451.71,False,False,True,False,False,False,False
3534,Kids,Basketball,Zoom Freak,M,3,3280.57,0.62,3739.85,3739.85,2024-11-09,Retail,Kolkata,427.76,427.76,False,False,False,False,False,False,False
3535,Kids,Basketball,LeBron 20,XL,2,6302.89,0.82,2269.040400000001,2269.040400000001,2024-12-24,Retail,Pune,169.86,169.86,False,False,True,False,False,False,False
3536,Women,Lifestyle,Dunk Low,12,3,3929.3,0.39,7190.619000000001,7190.619000000001,2024-12-01,Retail,Bangalore,3934.31,3934.31,False,False,True,False,False,False,False
3537,Men,Lifestyle,Blazer Mid,XL,2,5464.07,0.010000000000000009,-109.28,-109.28,2025-06-15,Online,Kolkata,3170.78,3170.78,False,False,False,False,False,False,True
3538,Kids,Basketball,Kyrie Flytrap,L,0,5066.14,0.46499999999999997,0.0,0.0,2024-12-12,Online,Bangalore,2787.81,2787.81,False,True,False,False,False,False,False
3539,Kids,Lifestyle,Air Force 1,XL,3,7706.3,0.1499999999999999,-3467.83,-3467.83,,Retail,Hyderabad,2366.58,2366.58,False,False,False,True,False,False,False
3540,Kids,Training,Flex Trainer,XL,-1,9564.4,0.37,-6025.572,-6025.572,2025-05-16,Retail,Delhi,1850.13,1850.13,True,False,False,False,False,False,False
3541,Kids,Training,SuperRep Go,M,-1,3644.5,0.32,-2478.2599999999998,-2478.2599999999998,2024-09-04,Online,Mumbai,2011.76,2011.76,True,False,False,False,False,False,False
3542,Men,Lifestyle,Air Force 1,L,2,7199.03,0.61,5615.2434,5615.2434,2024-11-28,Retail,Mumbai,1826.07,1826.07,False,False,True,False,False,False,False
3543,Kids,Lifestyle,Dunk Low,L,2,6202.99,0.39,7567.6478,7567.6478,2024-11-22,Retail,Pune,2712.79,2712.79,False,False,False,False,False,False,False
3544,Men,Running,Air Zoom,M,2,3923.39,0.37,4943.471399999999,4943.471399999999,,Retail,Kolkata,-684.88,-684.88,False,False,True,True,False,False,False
3545,Men,Training,Flex Trainer,12,3,6383.55,0.37,12064.909500000002,12064.909500000002,2023-08-03,Online,Delhi,2239.86,2239.86,False,False,False,False,False,False,False
3546,Men,Lifestyle,Waffle One,L,2,5637.46,0.24,8568.9392,8568.9392,,Retail,Delhi,945.11,945.11,False,False,True,True,False,False,False
3547,Kids,Soccer,Tiempo Legend,XL,4,6045.785,0.24,18379.1864,18379.1864,,Online,Delhi,2157.74,2157.74,False,False,False,True,False,False,False
3548,Kids,Soccer,Phantom GT,XL,3,6320.59,0.38,11756.2974,11756.2974,2024-03-12,Online,Kolkata,3366.32,3366.32,False,False,False,False,False,False,False
3549,Kids,Training,SuperRep Go,L,0,4493.02,0.81,0.0,0.0,,Online,Mumbai,14.79,14.79,False,True,False,True,False,False,False
3550,Women,Lifestyle,Air Force 1,M,2,8645.09,0.325,11670.871500000001,11670.871500000001,,Online,Bangalore,3289.86,3289.86,False,False,True,True,False,False,False
3551,Women,Training,SuperRep Go,10,3,9948.15,0.1200000000000001,26263.115999999995,21815.794950000003,2023-08-02,Retail,Kolkata,-259.16,-259.16,False,False,True,False,True,False,False
3552,Men,Running,React Infinity,XL,4,6492.155000000001,0.49,13243.996200000001,13243.996200000001,2025-05-17,Retail,Mumbai,762.95,762.95,False,False,False,False,False,False,False
3553,Women,Running,Air Zoom,XL,2,5216.27,0.37,6572.5002,6572.5002,2025-06-25,Online,Pune,-720.87,-720.87,False,False,False,False,False,False,False
3554,Men,Soccer,Premier III,L,2,5773.245,0.4,6927.893999999999,6927.893999999999,,Retail,Bangalore,2052.71,2052.71,False,False,True,True,False,False,False
3555,Kids,Soccer,Phantom GT,9,2,6320.59,0.38,7837.5316,7837.5316,2025-04-26,Retail,Hyderabad,-1069.25,-1069.25,False,False,False,False,False,False,False
3556,Women,Basketball,Kyrie Flytrap,M,4,5066.14,0.46499999999999997,10841.539600000002,10841.539600000002,2025-03-13,Retail,Kolkata,-843.61,-843.61,False,False,False,False,False,False,False
3557,Kids,Basketball,Air Jordan,L,1,6235.71,0.66,2120.1414,2120.1414,2024-08-09,Retail,Hyderabad,-884.81,-884.81,False,False,False,False,False,False,False
3558,Women,Training,Flex Trainer,L,4,4045.21,0.37,10193.9292,10193.9292,2024-08-30,Online,Mumbai,-113.44,-113.44,False,False,False,False,False,False,False
3559,Women,Running,Pegasus Turbo,M,2,5644.675,0.305,7846.098250000001,7846.098250000001,,Online,Delhi,-787.01,-787.01,False,False,True,True,False,False,False
3560,Women,Soccer,Phantom GT,XL,2,6320.59,0.13,10997.8266,10997.8266,2023-07-26,Retail,Hyderabad,3662.98,3662.98,False,False,True,False,False,False,False
3561,Women,Basketball,Zoom Freak,11,3,6435.66,0.35,12549.537,12549.537,2024-07-24,Online,Kolkata,1062.39,1062.39,False,False,True,False,False,False,False
3562,Women,Basketball,LeBron 20,XL,1,6431.1900000000005,0.42,3730.0902000000006,3730.0902000000006,2024-10-31,Retail,Delhi,1904.66,1904.66,False,False,False,False,False,False,False
3563,Kids,Running,Pegasus Turbo,L,2,2470.43,0.305,3433.8977,3433.8977,,Online,Kolkata,233.05,233.05,False,False,True,True,False,False,False
3564,Kids,Soccer,Premier III,7,2,5773.245,0.4,6927.893999999999,6927.893999999999,,Retail,Kolkata,2685.43,2685.43,False,False,True,True,False,False,False
3565,Kids,Basketball,Kyrie Flytrap,XL,2,5066.14,0.55,4559.526,4559.526,2024-08-27,Online,Kolkata,3851.81,3851.81,False,False,True,False,False,False,False
3566,Men,Lifestyle,Waffle One,XL,2,5637.46,0.24,8568.9392,8568.9392,2024-12-12,Retail,Hyderabad,2315.64,2315.64,False,False,True,False,False,False,False
3567,Men,Lifestyle,Air Force 1,L,2,6323.09,0.56,5564.319199999999,5564.319199999999,,Online,Kolkata,1353.32,1353.32,False,False,False,True,False,False,False
3568,Women,Running,Pegasus Turbo,L,0,6099.8,0.19999999999999996,0.0,0.0,,Retail,Pune,1494.24,1494.24,False,True,False,True,False,False,False
3569,Women,Soccer,Phantom GT,12,2,9203.0,0.38,11411.72,11411.72,2024-08-12,Online,Kolkata,1797.66,1797.66,False,False,True,False,False,False,False
3570,Men,Soccer,Tiempo Legend,M,3,9713.73,0.24,22147.3044,21815.794950000003,2025-02-23,Online,Delhi,1914.18,1914.18,False,False,True,False,True,False,False
3571,Kids,Basketball,LeBron 20,XL,2,7596.71,0.42,8812.1836,8812.1836,,Online,Delhi,166.47,166.47,False,False,True,True,False,False,False
3572,Kids,Basketball,LeBron 20,6,2,6431.1900000000005,0.42,7460.180400000001,7460.180400000001,,Retail,Delhi,3729.45,3729.45,False,False,True,True,False,False,False
3573,Men,Basketball,Air Jordan,XL,1,6830.98,0.39,4166.9,4166.9,2025-03-18,Retail,Mumbai,-175.76,-175.76,False,False,False,False,False,False,False
3574,Kids,Basketball,Air Jordan,XL,0,6235.71,0.96,0.0,0.0,2025-01-13,Online,Bangalore,2589.0,2589.0,False,True,False,False,False,False,False
3575,Women,Running,React Infinity,XL,0,5716.18,0.10000000000000009,0.0,0.0,2025-07-03,Retail,Pune,3271.27,3271.27,False,True,False,False,False,False,False
3576,Women,Lifestyle,Waffle One,M,2,3533.18,0.24,5370.433599999999,5370.433599999999,2024-03-17,Retail,Bangalore,-586.23,-586.23,False,False,False,False,False,False,False
3577,Women,Running,Pegasus Turbo,XL,0,5644.675,0.305,0.0,0.0,2024-10-19,Online,Kolkata,102.77,102.77,False,True,False,False,False,False,False
3578,Men,Lifestyle,Blazer Mid,XL,4,6348.19,0.26,18790.642399999997,18790.642399999997,,Retail,Hyderabad,1939.74,1939.74,False,False,False,True,False,False,False
3579,Men,Basketball,LeBron 20,XL,0,9995.55,0.42,0.0,0.0,2025-02-03,Retail,Delhi,1962.41,1962.41,False,True,False,False,False,False,False
3580,Men,Basketball,LeBron 20,XL,2,2992.37,0.42,3471.1492000000003,3471.1492000000003,,Retail,Kolkata,677.35,677.35,False,False,True,True,False,False,False
3581,Women,Soccer,Phantom GT,L,4,6320.59,0.38,15675.0632,15675.0632,2024-12-23,Retail,Kolkata,2178.05,2178.05,False,False,False,False,False,False,False
3582,Kids,Soccer,Mercurial Superfly,M,2,2117.04,0.425,2434.5959999999995,2434.5959999999995,2024-09-01,Online,Pune,806.52,806.52,False,False,True,False,False,False,False
3583,Men,Basketball,Kyrie Flytrap,12,2,3153.32,0.02,6180.5072,6180.5072,,Online,Bangalore,204.06,204.06,False,False,True,True,False,False,False
3584,Men,Basketball,Air Jordan,10,2,3500.16,0.24,5320.2432,5320.2432,2025-03-19,Online,Kolkata,-258.05,-258.05,False,False,True,False,False,False,False
3585,Men,Running,Air Zoom,XL,2,5550.99,0.52,5328.9504,5328.9504,2025-05-03,Retail,Kolkata,1263.91,1263.91,False,False,True,False,False,False,False
3586,Women,Lifestyle,Waffle One,L,2,5637.46,0.24,8568.9392,8568.9392,2024-12-14,Online,Delhi,3579.64,3579.64,False,False,True,False,False,False,False
3587,Men,Training,SuperRep Go,6,3,5280.57,0.32,10772.362799999999,10772.362799999999,2025-07-01,Online,Bangalore,-1182.04,-1181.5548999999999,False,False,True,False,False,True,False
3588,Men,Lifestyle,Waffle One,L,2,7808.46,0.24,11868.8592,11868.8592,2024-08-29,Online,Pune,3190.87,3190.87,False,False,True,False,False,False,False
3589,Kids,Training,Flex Trainer,12,3,6383.55,0.37,12064.909500000002,12064.909500000002,2024-09-12,Retail,Mumbai,-247.69,-247.69,False,False,True,False,False,False,False
2025,Men,Lifestyle,Waffle One,L,2,5245.87,0.24,7973.7224,7973.7224,2024-08-01,Retail,Hyderabad,-1193.87,-1181.5548999999999,False,False,True,False,False,True,False
3591,Kids,Running,Pegasus Turbo,8,2,3718.65,0.10000000000000009,6693.57,6693.57,2024-11-08,Retail,Delhi,2210.66,2210.66,False,False,True,False,False,False,False
3592,Women,Running,Free RN,L,2,8609.05,0.305,11966.5795,11966.5795,2025-06-15,Retail,Kolkata,1289.77,1289.77,False,False,True,False,False,False,False
3593,Women,Basketball,Air Jordan,L,2,6452.43,0.24,9807.6936,9807.6936,,Online,Pune,-1012.43,-1012.43,False,False,True,True,False,False,False
3594,Kids,Training,Flex Trainer,XL,-1,9694.85,0.98,-193.9,-193.9,2025-02-24,Online,Hyderabad,1562.86,1562.86,True,False,False,False,False,False,True
3595,Kids,Running,Air Zoom,L,2,6890.68,0.37,8682.256800000001,8682.256800000001,2023-09-05,Online,Pune,3385.84,3385.84,False,False,True,False,False,False,False
3596,Men,Training,Metcon 7,8,2,5890.69,0.39,7186.641799999999,7186.641799999999,2025-06-10,Online,Pune,-66.97,-66.97,False,False,False,False,False,False,False
3597,Kids,Basketball,Zoom Freak,M,3,6435.66,0.16999999999999993,16024.7934,16024.7934,2025-04-07,Online,Hyderabad,230.4,230.4,False,False,True,False,False,False,False
3598,Men,Soccer,Tiempo Legend,XL,1,6045.785,0.24,4594.7966,4594.7966,,Online,Delhi,-798.42,-798.42,False,False,False,True,False,False,False
3599,Kids,Training,Flex Trainer,L,3,6383.55,0.37,12064.909500000002,12064.909500000002,,Online,Pune,-1041.33,-1041.33,False,False,True,True,False,False,False
3600,Women,Soccer,Phantom GT,XL,4,6320.59,0.65,8848.826,8848.826,,Online,Hyderabad,1129.12,1129.12,False,False,False,True,False,False,False
3601,Women,Running,Free RN,XL,2,4318.12,0.305,6002.1868,6002.1868,,Retail,Pune,2730.68,2730.68,False,False,False,True,False,False,False
3602,Men,Soccer,Tiempo Legend,XL,-1,6045.785,0.24,-4594.7966,-4594.7966,2024-07-28,Online,Pune,3731.9,3731.9,True,False,False,False,False,False,False
2019,Men,Running,Air Zoom,8,2,5550.99,0.37,6994.2474,6994.2474,,Retail,Bangalore,-229.65,-229.65,False,False,True,True,False,False,False
3604,Kids,Training,Flex Trainer,XL,3,6383.55,0.37,12064.909500000002,12064.909500000002,,Retail,Mumbai,-1150.99,-1150.99,False,False,True,True,False,False,False
3605,Men,Soccer,Phantom GT,M,2,8837.76,0.38,10958.822400000001,10958.822400000001,2025-01-09,Online,Hyderabad,1627.87,1627.87,False,False,False,False,False,False,False
3606,Women,Basketball,LeBron 20,XL,3,3515.86,0.42,6117.5964,6117.5964,2025-02-14,Retail,Pune,-511.49,-511.49,False,False,False,False,False,False,False
3607,Kids,Training,SuperRep Go,M,3,3020.51,0.08,8336.607600000001,8336.607600000001,,Retail,Kolkata,3934.51,3934.51,False,False,True,True,False,False,False
3608,Men,Soccer,Premier III,XL,2,5773.245,0.4,6927.893999999999,6927.893999999999,2025-06-14,Retail,Delhi,-610.18,-610.18,False,False,True,False,False,False,False
3609,Men,Training,SuperRep Go,XL,3,5280.57,0.32,10772.362799999999,10772.362799999999,2024-11-03,Online,Delhi,-696.69,-696.69,False,False,True,False,False,False,False
3610,Kids,Lifestyle,Dunk Low,11,2,6202.99,0.64,4466.1528,4466.1528,2025-03-14,Online,Kolkata,-336.38,-336.38,False,False,False,False,False,False,False
3611,Women,Lifestyle,Waffle One,L,-1,5798.69,0.24,-4407.0044,-4407.0044,2025-04-10,Online,Delhi,3450.57,3450.57,True,False,False,False,False,False,False
3612,Women,Running,Air Zoom,XL,1,4632.0,0.37,2918.16,2918.16,2025-06-22,Online,Mumbai,2397.42,2397.42,False,False,False,False,False,False,False
3613,Men,Lifestyle,Blazer Mid,XL,4,6383.24,0.26,18894.3904,18894.3904,2024-08-16,Online,Hyderabad,2136.73,2136.73,False,False,False,False,False,False,False
3614,Men,Training,ZoomX Invincible,L,2,6186.3,0.22,9650.628,9650.628,2024-09-17,Online,Pune,2169.69,2169.69,False,False,True,False,False,False,False
3615,Women,Lifestyle,Blazer Mid,XL,3,6383.24,0.26,14170.792800000001,14170.792800000001,,Retail,Delhi,-582.42,-582.42,False,False,False,True,False,False,False
3616,Kids,Lifestyle,Blazer Mid,L,1,9799.16,0.26,7251.3784,7251.3784,2025-07-01,Retail,Kolkata,3969.15,3967.70565,False,False,False,False,False,True,False
3617,Men,Soccer,Premier III,9,2,4694.37,0.4,5633.244,5633.244,2024-11-20,Online,Mumbai,2406.47,2406.47,False,False,False,False,False,False,False
3618,Men,Soccer,Mercurial Superfly,9,3,2209.45,0.425,3811.3012499999995,3811.3012499999995,2025-06-15,Retail,Kolkata,932.04,932.04,False,False,False,False,False,False,False
3619,Kids,Lifestyle,Air Force 1,L,0,8915.88,0.325,0.0,0.0,2025-02-07,Online,Kolkata,824.23,824.23,False,True,False,False,False,False,False
3620,Men,Running,React Infinity,11,0,8561.18,0.49,0.0,0.0,2024-11-02,Retail,Bangalore,1538.46,1538.46,False,True,False,False,False,False,False
3621,Women,Basketball,LeBron 20,L,2,9699.01,0.42,11250.851600000002,11250.851600000002,2025-04-20,Retail,Mumbai,3858.11,3858.11,False,False,True,False,False,False,False
3622,Women,Soccer,Premier III,8,3,2187.91,0.4,3938.2379999999994,3938.2379999999994,2024-09-22,Online,Hyderabad,1951.56,1951.56,False,False,False,False,False,False,False
3623,Men,Lifestyle,Waffle One,XL,2,5637.46,0.75,2818.73,2818.73,2025-06-24,Retail,Mumbai,1980.48,1980.48,False,False,True,False,False,False,False
3624,Women,Soccer,Premier III,6,-1,8534.07,0.4,-5120.442,-5120.442,2024-11-17,Retail,Mumbai,-1124.03,-1124.03,True,False,False,False,False,False,False
3625,Kids,Soccer,Tiempo Legend,XL,3,6045.785,0.24,13784.389799999999,13784.389799999999,2025-03-02,Retail,Kolkata,849.98,849.98,False,False,True,False,False,False,False
3626,Men,Running,React Infinity,7,3,6492.155000000001,0.49,9932.997150000003,9932.997150000003,2024-09-24,Retail,Pune,1911.32,1911.32,False,False,True,False,False,False,False
3627,Kids,Training,SuperRep Go,8,3,5280.57,0.07000000000000006,14732.790299999999,14732.790299999999,2024-12-21,Online,Mumbai,396.74,396.74,False,False,True,False,False,False,False
3628,Kids,Running,Free RN,L,2,8584.41,0.98,343.3764000000003,343.3764000000003,,Online,Hyderabad,-357.52,-357.52,False,False,True,True,False,False,False
3629,Kids,Soccer,Mercurial Superfly,XL,2,6569.65,0.425,7555.097499999999,7555.097499999999,,Online,Hyderabad,-1052.78,-1052.78,False,False,True,True,False,False,False
3630,Men,Training,Flex Trainer,12,-1,2467.49,0.37,-1554.5186999999999,-1554.5186999999999,,Online,Pune,3101.6,3101.6,True,False,False,True,False,False,False
3631,Men,Training,Metcon 7,XL,2,2855.37,0.39,3483.5514,3483.5514,,Retail,Bangalore,185.49,185.49,False,False,True,True,False,False,False
3632,Kids,Basketball,LeBron 20,XL,1,6431.1900000000005,0.56,2829.7236,2829.7236,2024-12-10,Retail,Bangalore,2836.11,2836.11,False,False,False,False,False,False,False
3633,Kids,Training,Flex Trainer,XL,2,3019.98,0.37,3805.1748000000002,3805.1748000000002,,Online,Bangalore,1647.81,1647.81,False,False,False,True,False,False,False
3634,Men,Lifestyle,Waffle One,L,2,5637.46,0.06000000000000005,10598.424799999999,10598.424799999999,2025-07-08,Online,Kolkata,3717.46,3717.46,False,False,True,False,False,False,False
3635,Men,Training,SuperRep Go,M,2,5280.57,0.32,7181.575199999999,7181.575199999999,2025-03-22,Retail,Bangalore,3656.45,3656.45,False,False,False,False,False,False,False
3636,Women,Soccer,Tiempo Legend,M,2,7881.53,0.24,11979.9256,11979.9256,2023-12-19,Retail,Delhi,2615.73,2615.73,False,False,False,False,False,False,False
3637,Women,Running,Pegasus Turbo,6,2,6577.39,0.305,9142.572100000001,9142.572100000001,2025-05-29,Retail,Delhi,1945.9,1945.9,False,False,False,False,False,False,False
3638,Kids,Basketball,Air Jordan,8,2,3701.59,0.24,5626.4168,5626.4168,2025-05-20,Online,Kolkata,1148.57,1148.57,False,False,True,False,False,False,False
3639,Men,Soccer,Mercurial Superfly,XL,2,6569.65,0.43,7489.401000000001,7489.401000000001,2025-01-05,Online,Pune,2929.76,2929.76,False,False,True,False,False,False,False
3640,Men,Training,Metcon 7,M,0,5219.18,0.39,0.0,0.0,2025-04-28,Online,Delhi,309.65,309.65,False,True,False,False,False,False,False
3641,Kids,Training,SuperRep Go,XL,0,6037.65,0.32,0.0,0.0,,Retail,Delhi,-132.13,-132.13,False,True,False,True,False,False,False
3642,Men,Training,Metcon 7,XL,-1,5890.69,0.39,-3593.3208999999997,-3593.3208999999997,,Online,Mumbai,3617.85,3617.85,True,False,False,True,False,False,False
3643,Kids,Training,Metcon 7,10,2,9262.45,0.73,5001.723000000001,5001.723000000001,,Online,Kolkata,2037.13,2037.13,False,False,True,True,False,False,False
3644,Kids,Running,React Infinity,L,3,5702.53,0.49,8724.8709,8724.8709,2023-10-31,Online,Delhi,1437.04,1437.04,False,False,True,False,False,False,False
3645,Men,Soccer,Tiempo Legend,M,3,6830.85,0.81,3893.5844999999995,3893.5844999999995,,Online,Kolkata,632.37,632.37,False,False,True,True,False,False,False
3646,Men,Training,Flex Trainer,XL,3,6383.55,0.37,12064.909500000002,12064.909500000002,2025-04-21,Online,Bangalore,2873.66,2873.66,False,False,False,False,False,False,False
3647,Women,Basketball,LeBron 20,M,0,3263.64,0.42,0.0,0.0,2024-10-06,Retail,Kolkata,3233.66,3233.66,False,True,False,False,False,False,False
3648,Men,Soccer,Tiempo Legend,M,3,6045.785,0.24,13784.389799999999,13784.389799999999,2025-01-08,Online,Bangalore,3584.04,3584.04,False,False,True,False,False,False,False
3649,Kids,Lifestyle,Blazer Mid,XL,0,6486.51,0.26,0.0,0.0,2024-10-19,Online,Kolkata,2408.58,2408.58,False,True,False,False,False,False,False
3650,Women,Soccer,Premier III,M,2,5773.245,0.4,6927.893999999999,6927.893999999999,2024-01-07,Retail,Delhi,-520.93,-520.93,False,False,True,False,False,False,False
