Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,Units_Imputed_Baseline,Is_Zero_Sales,Date_Missing_Flag,Revenue_Capped
3412,Men,Training,Flex Trainer,12.0,0.0,6983.68,0.0,0.0,,Online,Hyderabad,2789.29,False,True,True,0.0
3413,Kids,Soccer,Phantom GT,12.0,2.0,0.0,0.0,0.0,2023-07-31,Online,Hyderabad,2752.65,False,False,False,0.0
3414,Men,Lifestyle,Dunk Low,7.0,4.0,9996.22,0.0,39984.88,2025-01-21,Online,Mumbai,520.63,False,False,False,36674.022
3416,Men,Soccer,Phantom GT,12.0,0.0,8954.59,0.33,0.0,2025-04-06,Retail,Hyderabad,-819.45,False,True,False,0.0
3417,Men,Basketball,LeBron 20,12.0,0.0,5700.61,0.0,0.0,2025-03-30,Online,Kolkata,-409.81,False,True,False,0.0
3418,Men,Soccer,Tiempo Legend,8.0,1.0,0.0,0.24,0.0,,Retail,Bangalore,639.28,False,False,True,0.0
3419,Kids,Training,SuperRep Go,10.0,4.0,0.0,0.92,0.0,,Online,Mumbai,-1180.16,False,False,True,0.0
3420,Women,Soccer,Premier III,8.0,1.0,3395.24,0.0,3395.24,,Online,Delhi,1266.29,False,False,True,3395.24
3421,Women,Basketball,Zoom Freak,10.0,0.0,3894.2650000000003,0.0,0.0,2024-07-12,Online,Hyderabad,-242.44,False,True,False,0.0
3422,Kids,Training,Metcon 7,12.0,0.0,3197.01,0.0,0.0,2024-01-18,Retail,Hyderabad,2432.76,False,True,False,0.0
3423,Kids,Basketball,Kyrie Flytrap,10.0,2.0,0.0,0.0,0.0,2024-06-08,Retail,Mumbai,106.0,False,False,False,0.0
3424,Women,Training,SuperRep Go,8.0,0.0,7007.84,0.32,0.0,2025-11-02,Online,Mumbai,1955.19,False,True,False,0.0
3426,Men,Running,Free RN,10.0,0.0,8124.38,0.15999999999999992,0.0,,Online,Delhi,3119.24,False,True,True,0.0
3427,Men,Running,Pegasus Turbo,8.0,1.0,0.0,0.0,0.0,,Retail,Mumbai,2741.85,False,False,True,0.0
3428,Women,Basketball,Air Jordan,6.0,1.0,2825.86,0.23,2175.9122,2024-03-12,Online,Bangalore,625.3,False,False,False,2175.9122
3429,Men,Soccer,Premier III,10.0,0.0,3492.89,0.0,0.0,2025-06-07,Retail,Delhi,-77.97,False,True,False,0.0
3430,Men,Training,Flex Trainer,8.0,0.0,7036.03,0.0,0.0,,Online,Bangalore,-890.2,False,True,True,0.0
3432,Kids,Basketball,Kyrie Flytrap,12.0,0.0,4466.78,0.0,0.0,2025-03-06,Online,Kolkata,-640.44,False,True,False,0.0
2028,Kids,Lifestyle,Waffle One,12.0,0.0,4493.965,0.95,0.0,2025-02-01,Online,Delhi,2511.65,False,True,False,0.0
3434,Kids,Basketball,Air Jordan,12.0,0.0,8741.65,0.0,0.0,2024-10-21,Online,Delhi,570.25,False,True,False,0.0
3435,Men,Training,SuperRep Go,10.0,4.0,0.0,0.0,0.0,,Online,Delhi,2936.54,False,False,True,0.0
3436,Kids,Soccer,Mercurial Superfly,10.0,0.0,4664.465,0.0,0.0,2025-06-11,Retail,Bangalore,2107.65,False,True,False,0.0
3437,Kids,Soccer,Tiempo Legend,8.0,0.0,4457.27,0.0,0.0,2024-05-10,Retail,Mumbai,-113.52,False,True,False,0.0
3438,Women,Soccer,Phantom GT,7.0,3.0,0.0,0.18,0.0,2024-05-09,Retail,Hyderabad,1669.74,False,False,False,0.0
2043,Kids,Running,React Infinity,6.0,0.0,5395.6,0.06,0.0,2025-03-07,Online,Delhi,2992.96,False,True,False,0.0
3440,Kids,Lifestyle,Waffle One,8.0,3.0,0.0,0.0,0.0,,Online,Mumbai,-510.72,False,False,True,0.0
3441,Kids,Running,Free RN,12.0,2.0,9313.98,0.0,18627.96,2025-08-05,Retail,Delhi,3301.27,False,False,False,18627.96
3442,Kids,Basketball,Zoom Freak,12.0,4.0,0.0,0.0,0.0,2025-01-21,Online,Mumbai,3129.5,False,False,False,0.0
3443,Kids,Basketball,Zoom Freak,8.0,0.0,2989.01,0.0,0.0,,Retail,Mumbai,3549.06,False,True,True,0.0
3444,Men,Basketball,LeBron 20,10.0,0.0,5216.395,0.0,0.0,2025-07-04,Online,Kolkata,-382.31,False,True,False,0.0
3446,Men,Lifestyle,Dunk Low,8.0,0.0,3718.82,0.0,0.0,2024-07-09,Retail,Bangalore,1680.5,False,True,False,0.0
3447,Women,Basketball,LeBron 20,8.0,0.0,5216.395,0.0,0.0,2025-05-14,Retail,Hyderabad,1860.15,False,True,False,0.0
2038,Kids,Lifestyle,Air Force 1,10.0,0.0,7609.9,0.05,0.0,,Online,Delhi,788.86,False,True,True,0.0
3449,Men,Training,ZoomX Invincible,8.0,0.0,5622.32,0.25,0.0,2025-02-21,Retail,Delhi,1586.59,False,True,False,0.0
3450,Men,Running,React Infinity,8.0,3.0,0.0,0.0,0.0,2024-01-16,Retail,Bangalore,904.82,False,False,False,0.0
3451,Men,Training,SuperRep Go,7.0,0.0,4176.63,0.0,0.0,2025-07-05,Retail,Mumbai,720.76,False,True,False,0.0
3452,Men,Training,SuperRep Go,11.0,0.0,4176.63,0.0,0.0,2024-05-08,Online,Delhi,1239.11,False,True,False,0.0
3453,Kids,Soccer,Phantom GT,12.0,0.0,2033.28,0.0,0.0,2024-05-12,Retail,Delhi,2003.05,False,True,False,0.0
3454,Kids,Basketball,Zoom Freak,12.0,2.0,0.0,0.0,0.0,,Online,Delhi,2313.95,False,False,True,0.0
3455,Women,Soccer,Premier III,8.0,0.0,5947.51,0.0,0.0,2025-01-17,Retail,Hyderabad,1352.56,False,True,False,0.0
3457,Women,Training,Flex Trainer,11.0,0.0,4985.92,0.81,0.0,2025-02-24,Online,Pune,3777.72,False,True,False,0.0
3458,Women,Running,Pegasus Turbo,10.0,0.0,4809.5,0.83,0.0,2025-01-22,Online,Mumbai,257.87,False,True,False,0.0
3459,Men,Lifestyle,Blazer Mid,12.0,0.0,6100.23,0.0,0.0,2025-03-27,Retail,Hyderabad,2745.91,False,True,False,0.0
3460,Women,Running,React Infinity,12.0,0.0,5403.67,0.0,0.0,,Online,Pune,1372.6,False,True,True,0.0
2004,Kids,Running,Free RN,10.0,1.0,0.0,0.0,0.0,,Online,Hyderabad,2588.88,False,False,True,0.0
3462,Women,Basketball,Kyrie Flytrap,10.0,3.0,2610.98,0.0,7832.9400000000005,2024-12-21,Retail,Bangalore,274.97,False,False,False,7832.9400000000005
3463,Women,Soccer,Phantom GT,12.0,1.0,0.0,0.0,0.0,2025-02-24,Retail,Pune,1853.7,False,False,False,0.0
3464,Kids,Training,Flex Trainer,12.0,0.0,3362.64,0.0,0.0,,Online,Bangalore,1587.01,False,True,True,0.0
3465,Men,Lifestyle,Dunk Low,8.0,2.0,0.0,0.0,0.0,2023-11-29,Online,Delhi,1698.7,False,False,False,0.0
3466,Men,Basketball,Kyrie Flytrap,10.0,2.0,6498.22,0.5,6498.22,2024-10-24,Retail,Mumbai,-360.53,False,False,False,6498.22
3467,Men,Lifestyle,Air Force 1,8.0,2.0,0.0,0.0,0.0,2025-03-13,Online,Bangalore,1472.83,False,False,False,0.0
3468,Men,Soccer,Phantom GT,12.0,4.0,9577.99,0.93,2681.837199999998,,Online,Kolkata,-259.93,False,False,True,2681.837199999998
3469,Kids,Running,Air Zoom,10.0,1.0,4590.24,0.0,4590.24,2024-10-01,Online,Mumbai,3792.66,False,False,False,4590.24
3470,Kids,Soccer,Tiempo Legend,8.0,0.0,4457.27,0.0,0.0,2025-11-02,Online,Kolkata,284.96,False,True,False,0.0
3471,Kids,Lifestyle,Waffle One,10.0,0.0,5637.46,0.0,0.0,2025-02-04,Retail,Kolkata,-364.01,False,True,False,0.0
3472,Men,Basketball,Air Jordan,12.0,0.0,4597.23,0.0,0.0,2024-08-31,Online,Hyderabad,1750.67,False,True,False,0.0
3473,Kids,Soccer,Premier III,8.0,4.0,3551.05,0.0,14204.2,2024-12-05,Online,Delhi,63.47,False,False,False,14204.2
3474,Women,Basketball,LeBron 20,8.0,2.0,6506.07,0.0,13012.14,,Retail,Hyderabad,3969.54,False,False,True,13012.14
3475,Kids,Soccer,Tiempo Legend,10.0,1.0,2120.44,0.0,2120.44,2024-07-29,Online,Mumbai,2996.47,False,False,False,2120.44
3476,Men,Training,Flex Trainer,11.0,0.0,3891.22,0.37,0.0,2025-06-25,Retail,Mumbai,1881.61,False,True,False,0.0
3477,Men,Basketball,Air Jordan,8.0,2.0,4135.26,0.0,8270.52,2025-04-25,Online,Delhi,1691.28,False,False,False,8270.52
3478,Kids,Training,Flex Trainer,9.0,0.0,4985.92,0.0,0.0,2025-05-17,Retail,Mumbai,2192.68,False,True,False,0.0
3479,Women,Training,ZoomX Invincible,12.0,4.0,0.0,0.0,0.0,2024-09-16,Retail,Mumbai,1909.78,False,False,False,0.0
3480,Kids,Running,Free RN,8.0,4.0,2917.45,0.0,11669.8,,Online,Bangalore,2872.75,False,False,True,11669.8
3481,Women,Lifestyle,Air Force 1,12.0,4.0,0.0,0.0,0.0,2023-10-15,Online,Bangalore,2564.61,False,False,False,0.0
3482,Men,Soccer,Mercurial Superfly,8.0,0.0,4664.465,0.0,0.0,2024-08-19,Online,Hyderabad,1660.47,False,True,False,0.0
3483,Men,Lifestyle,Air Force 1,10.0,4.0,4733.92,0.0,18935.68,2024-12-04,Online,Kolkata,738.19,False,False,False,18935.68
3484,Kids,Lifestyle,Dunk Low,12.0,0.0,2638.44,0.0,0.0,2024-08-18,Online,Bangalore,1395.41,False,True,False,0.0
3485,Women,Lifestyle,Dunk Low,8.0,2.0,0.0,0.0,0.0,2024-12-14,Retail,Hyderabad,1722.38,False,False,False,0.0
3486,Kids,Training,SuperRep Go,10.0,4.0,0.0,0.0,0.0,2024-10-14,Retail,Delhi,1451.77,False,False,False,0.0
3487,Men,Lifestyle,Dunk Low,8.0,0.0,3240.99,0.42,0.0,2025-05-28,Online,Hyderabad,2927.35,False,True,False,0.0
3488,Women,Soccer,Tiempo Legend,12.0,4.0,0.0,0.0,0.0,2025-03-12,Online,Kolkata,86.25,False,False,False,0.0
3489,Kids,Running,React Infinity,8.0,2.0,0.0,0.0,0.0,2025-04-04,Online,Mumbai,1734.72,False,False,False,0.0
3490,Men,Running,Free RN,10.0,0.0,4252.205,0.98,0.0,2025-07-08,Online,Delhi,1591.77,False,True,False,0.0
3491,Men,Soccer,Premier III,12.0,0.0,3492.89,0.39,0.0,2024-10-19,Online,Mumbai,-473.94,False,True,False,0.0
2018,Women,Soccer,Phantom GT,6.0,0.0,4181.97,0.0,0.0,2024-11-13,Online,Bangalore,-777.58,False,True,False,0.0
3493,Men,Lifestyle,Dunk Low,8.0,0.0,9446.34,0.09000000000000008,0.0,,Online,Bangalore,568.71,False,True,True,0.0
3494,Kids,Running,Pegasus Turbo,10.0,0.0,4809.5,0.87,0.0,2024-09-17,Retail,Pune,3566.05,False,True,False,0.0
3496,Men,Running,Air Zoom,8.0,3.0,0.0,0.77,0.0,2024-10-08,Retail,Delhi,-786.91,False,False,False,0.0
3497,Women,Basketball,Zoom Freak,10.0,2.0,8688.92,0.0,17377.84,2024-08-12,Online,Mumbai,1878.22,False,False,False,17377.84
3498,Women,Training,SuperRep Go,8.0,0.0,8797.69,0.0,0.0,2024-10-09,Retail,Pune,-910.3,False,True,False,0.0
3499,Women,Training,ZoomX Invincible,8.0,0.0,5864.29,0.0,0.0,2025-03-30,Retail,Kolkata,357.03,False,True,False,0.0
3500,Kids,Lifestyle,Blazer Mid,10.0,0.0,5471.81,0.56,0.0,2025-03-25,Retail,Kolkata,361.86,False,True,False,0.0
3502,Men,Lifestyle,Blazer Mid,10.0,0.0,6418.29,0.89,0.0,2023-11-09,Online,Delhi,3665.75,False,True,False,0.0
3503,Men,Training,SuperRep Go,8.0,0.0,6992.17,0.0,0.0,2024-11-16,Online,Mumbai,-1048.24,False,True,False,0.0
3504,Women,Training,SuperRep Go,10.0,0.0,9075.41,0.03,0.0,2024-08-18,Retail,Delhi,3035.95,False,True,False,0.0
2020,Kids,Lifestyle,Blazer Mid,12.0,0.0,7126.64,0.89,0.0,2025-05-10,Retail,Delhi,535.13,False,True,False,0.0
3506,Men,Training,Metcon 7,10.0,0.0,9701.91,0.51,0.0,,Online,Pune,2393.61,False,True,True,0.0
3507,Kids,Running,Free RN,7.0,0.0,4252.205,0.05,0.0,,Retail,Mumbai,11.97,False,True,True,0.0
3508,Kids,Training,ZoomX Invincible,8.0,0.0,5622.32,0.0,0.0,2024-10-12,Retail,Bangalore,3466.92,False,True,False,0.0
3509,Kids,Lifestyle,Blazer Mid,12.0,0.0,2066.04,0.0,0.0,2025-07-22,Online,Mumbai,2278.11,False,True,False,0.0
3510,Men,Soccer,Tiempo Legend,8.0,0.0,4457.27,0.0,0.0,2025-04-17,Retail,Hyderabad,3445.21,False,True,False,0.0
3511,Kids,Lifestyle,Blazer Mid,12.0,0.0,3248.17,0.06,0.0,2025-02-15,Retail,Hyderabad,877.12,False,True,False,0.0
3512,Kids,Basketball,Zoom Freak,8.0,4.0,0.0,0.96,0.0,2025-05-06,Retail,Pune,2516.79,False,False,False,0.0
3513,Women,Training,SuperRep Go,10.0,0.0,6145.98,0.0,0.0,2025-04-16,Retail,Hyderabad,2625.95,False,True,False,0.0
3514,Kids,Running,React Infinity,7.0,0.0,6546.46,0.0,0.0,2024-08-10,Retail,Hyderabad,2804.16,False,True,False,0.0
3515,Men,Training,Flex Trainer,12.0,0.0,2604.11,0.9,0.0,,Online,Kolkata,699.6,False,True,True,0.0
3516,Men,Training,ZoomX Invincible,8.0,0.0,7495.24,0.42,0.0,,Online,Pune,3844.73,False,True,True,0.0
3517,Women,Running,Air Zoom,12.0,0.0,9962.36,0.0,0.0,,Retail,Hyderabad,2661.74,False,True,True,0.0
3518,Women,Basketball,Air Jordan,12.0,0.0,4597.23,0.0,0.0,2024-08-14,Retail,Delhi,3047.69,False,True,False,0.0
3519,Kids,Soccer,Premier III,8.0,0.0,3492.89,0.0,0.0,2025-05-25,Retail,Kolkata,3491.18,False,True,False,0.0
3520,Women,Lifestyle,Waffle One,12.0,2.0,2080.85,0.24,3162.892,2024-03-22,Retail,Delhi,-776.21,False,False,False,3162.892
3521,Women,Training,ZoomX Invincible,8.0,0.0,8565.24,0.0,0.0,,Online,Kolkata,3721.9,False,True,True,0.0
2002,Women,Basketball,Zoom Freak,8.0,0.0,9041.15,0.44,0.0,,Retail,Kolkata,1597.12,False,True,True,0.0
3523,Kids,Training,SuperRep Go,6.0,0.0,7061.5,0.040000000000000036,0.0,2024-06-09,Retail,Kolkata,825.03,False,True,False,0.0
3524,Kids,Training,SuperRep Go,9.0,0.0,4176.63,0.0,0.0,2024-11-12,Online,Mumbai,1646.1,False,True,False,0.0
3525,Kids,Running,React Infinity,10.0,0.0,7170.91,0.0,0.0,2025-01-29,Retail,Mumbai,3030.5,False,True,False,0.0
2030,Men,Basketball,Air Jordan,12.0,0.0,4597.23,0.0,0.0,2024-12-18,Online,Hyderabad,2272.16,False,True,False,0.0
3527,Men,Soccer,Phantom GT,12.0,3.0,0.0,0.0,0.0,2025-06-12,Online,Mumbai,-257.35,False,False,False,0.0
3528,Kids,Running,React Infinity,10.0,0.0,3742.67,0.0,0.0,2024-08-21,Retail,Hyderabad,2662.77,False,True,False,0.0
3529,Men,Training,SuperRep Go,10.0,1.0,0.0,0.2,0.0,2025-03-28,Retail,Delhi,1448.77,False,False,False,0.0
3530,Women,Soccer,Mercurial Superfly,8.0,0.0,3034.73,0.0,0.0,2023-09-25,Retail,Kolkata,2458.14,False,True,False,0.0
3531,Women,Basketball,LeBron 20,12.0,0.0,9015.65,0.07,0.0,,Online,Delhi,1932.99,False,True,True,0.0
3532,Kids,Running,React Infinity,12.0,0.0,9244.96,0.47,0.0,2024-05-07,Online,Mumbai,-955.19,False,True,False,0.0
3533,Kids,Running,Air Zoom,10.0,0.0,5225.745000000001,0.0,0.0,2023-11-05,Retail,Hyderabad,451.71,False,True,False,0.0
3534,Kids,Basketball,Zoom Freak,8.0,3.0,3280.57,0.62,3739.8498000000004,2024-11-09,Retail,Kolkata,427.76,False,False,False,3739.8498000000004
3535,Kids,Basketball,LeBron 20,12.0,0.0,6302.89,0.82,0.0,2024-12-24,Retail,Pune,169.86,False,True,False,0.0
3536,Women,Lifestyle,Dunk Low,12.0,0.0,3929.3,0.0,0.0,2024-12-01,Retail,Bangalore,3934.31,False,True,False,0.0
3537,Men,Lifestyle,Blazer Mid,12.0,2.0,5464.07,0.010000000000000009,10818.8586,2025-06-15,Online,Kolkata,3170.78,False,False,False,10818.8586
3538,Kids,Basketball,Kyrie Flytrap,10.0,0.0,4466.78,0.0,0.0,2024-12-12,Online,Bangalore,2787.81,False,True,False,0.0
3539,Kids,Lifestyle,Air Force 1,12.0,3.0,7706.3,0.1499999999999999,19651.065000000002,,Retail,Hyderabad,2366.58,False,False,True,19651.065000000002
3542,Men,Lifestyle,Air Force 1,10.0,0.0,7199.03,0.61,0.0,2024-11-28,Retail,Mumbai,1826.07,False,True,False,0.0
3543,Kids,Lifestyle,Dunk Low,8.0,2.0,0.0,0.0,0.0,2024-11-22,Retail,Pune,2712.79,False,False,False,0.0
3544,Men,Running,Air Zoom,8.0,0.0,3923.39,0.0,0.0,,Retail,Kolkata,-684.88,False,True,True,0.0
3545,Men,Training,Flex Trainer,12.0,3.0,0.0,0.0,0.0,2023-08-03,Online,Delhi,2239.86,False,False,False,0.0
3546,Men,Lifestyle,Waffle One,10.0,0.0,4493.965,0.0,0.0,,Retail,Delhi,945.11,False,True,True,0.0
3547,Kids,Soccer,Tiempo Legend,12.0,4.0,0.0,0.0,0.0,,Online,Delhi,2157.74,False,False,True,0.0
3548,Kids,Soccer,Phantom GT,12.0,3.0,0.0,0.0,0.0,2024-03-12,Online,Kolkata,3366.32,False,False,False,0.0
3549,Kids,Training,SuperRep Go,10.0,0.0,4493.02,0.81,0.0,,Online,Mumbai,14.79,False,True,True,0.0
3550,Women,Lifestyle,Air Force 1,8.0,0.0,8645.09,0.0,0.0,,Online,Bangalore,3289.86,False,True,True,0.0
3551,Women,Training,SuperRep Go,10.0,0.0,9948.15,0.1200000000000001,0.0,2023-08-02,Retail,Kolkata,-259.16,False,True,False,0.0
3552,Men,Running,React Infinity,12.0,4.0,0.0,0.0,0.0,2025-05-17,Retail,Mumbai,762.95,False,False,False,0.0
3553,Women,Running,Air Zoom,12.0,2.0,5216.27,0.0,10432.54,2025-06-25,Online,Pune,-720.87,False,False,False,10432.54
3554,Men,Soccer,Premier III,10.0,0.0,3492.89,0.0,0.0,,Retail,Bangalore,2052.71,False,True,True,0.0
3555,Kids,Soccer,Phantom GT,9.0,2.0,0.0,0.0,0.0,2025-04-26,Retail,Hyderabad,-1069.25,False,False,False,0.0
3556,Women,Basketball,Kyrie Flytrap,8.0,4.0,0.0,0.0,0.0,2025-03-13,Retail,Kolkata,-843.61,False,False,False,0.0
3557,Kids,Basketball,Air Jordan,10.0,1.0,0.0,0.66,0.0,2024-08-09,Retail,Hyderabad,-884.81,False,False,False,0.0
3558,Women,Training,Flex Trainer,10.0,4.0,4045.21,0.0,16180.84,2024-08-30,Online,Mumbai,-113.44,False,False,False,16180.84
3559,Women,Running,Pegasus Turbo,8.0,0.0,4809.5,0.0,0.0,,Online,Delhi,-787.01,False,True,True,0.0
3560,Women,Soccer,Phantom GT,12.0,0.0,4181.97,0.13,0.0,2023-07-26,Retail,Hyderabad,3662.98,False,True,False,0.0
3561,Women,Basketball,Zoom Freak,11.0,0.0,3894.2650000000003,0.0,0.0,2024-07-24,Online,Kolkata,1062.39,False,True,False,0.0
3562,Women,Basketball,LeBron 20,12.0,1.0,0.0,0.0,0.0,2024-10-31,Retail,Delhi,1904.66,False,False,False,0.0
3563,Kids,Running,Pegasus Turbo,10.0,0.0,2470.43,0.0,0.0,,Online,Kolkata,233.05,False,True,True,0.0
3564,Kids,Soccer,Premier III,7.0,0.0,3492.89,0.0,0.0,,Retail,Kolkata,2685.43,False,True,True,0.0
3565,Kids,Basketball,Kyrie Flytrap,12.0,0.0,4466.78,0.55,0.0,2024-08-27,Online,Kolkata,3851.81,False,True,False,0.0
3566,Men,Lifestyle,Waffle One,12.0,0.0,4493.965,0.0,0.0,2024-12-12,Retail,Hyderabad,2315.64,False,True,False,0.0
3567,Men,Lifestyle,Air Force 1,10.0,2.0,0.0,0.56,0.0,,Online,Kolkata,1353.32,False,False,True,0.0
3568,Women,Running,Pegasus Turbo,10.0,0.0,6099.8,0.19999999999999996,0.0,,Retail,Pune,1494.24,False,True,True,0.0
3569,Women,Soccer,Phantom GT,12.0,0.0,9203.0,0.0,0.0,2024-08-12,Online,Kolkata,1797.66,False,True,False,0.0
3570,Men,Soccer,Tiempo Legend,8.0,0.0,9713.73,0.0,0.0,2025-02-23,Online,Delhi,1914.18,False,True,False,0.0
3571,Kids,Basketball,LeBron 20,12.0,0.0,7596.71,0.0,0.0,,Online,Delhi,166.47,False,True,True,0.0
3572,Kids,Basketball,LeBron 20,6.0,0.0,5216.395,0.0,0.0,,Retail,Delhi,3729.45,False,True,True,0.0
3573,Men,Basketball,Air Jordan,12.0,1.0,6830.98,0.39,4166.8978,2025-03-18,Retail,Mumbai,-175.76,False,False,False,4166.8978
3574,Kids,Basketball,Air Jordan,12.0,0.0,4597.23,0.96,0.0,2025-01-13,Online,Bangalore,2589.0,False,True,False,0.0
3575,Women,Running,React Infinity,12.0,0.0,5716.18,0.10000000000000009,0.0,2025-03-07,Retail,Pune,3271.27,False,True,False,0.0
3576,Women,Lifestyle,Waffle One,8.0,2.0,3533.18,0.0,7066.36,2024-03-17,Retail,Bangalore,-586.23,False,False,False,7066.36
3577,Women,Running,Pegasus Turbo,12.0,0.0,4809.5,0.0,0.0,2024-10-19,Online,Kolkata,102.77,False,True,False,0.0
3578,Men,Lifestyle,Blazer Mid,12.0,4.0,6348.19,0.0,25392.76,,Retail,Hyderabad,1939.74,False,False,True,25392.76
3579,Men,Basketball,LeBron 20,12.0,0.0,9995.55,0.0,0.0,2025-02-03,Retail,Delhi,1962.41,False,True,False,0.0
3580,Men,Basketball,LeBron 20,12.0,0.0,2992.37,0.0,0.0,,Retail,Kolkata,677.35,False,True,True,0.0
3581,Women,Soccer,Phantom GT,10.0,4.0,0.0,0.0,0.0,2024-12-23,Retail,Kolkata,2178.05,False,False,False,0.0
3582,Kids,Soccer,Mercurial Superfly,8.0,0.0,2117.04,0.0,0.0,2024-09-01,Online,Pune,806.52,False,True,False,0.0
3583,Men,Basketball,Kyrie Flytrap,12.0,0.0,3153.32,0.02,0.0,,Online,Bangalore,204.06,False,True,True,0.0
3584,Men,Basketball,Air Jordan,10.0,0.0,3500.16,0.0,0.0,2025-03-19,Online,Kolkata,-258.05,False,True,False,0.0
3585,Men,Running,Air Zoom,12.0,0.0,5225.745000000001,0.52,0.0,2025-05-03,Retail,Kolkata,1263.91,False,True,False,0.0
3586,Women,Lifestyle,Waffle One,10.0,0.0,4493.965,0.0,0.0,2024-12-14,Online,Delhi,3579.64,False,True,False,0.0
3587,Men,Training,SuperRep Go,6.0,0.0,4176.63,0.0,0.0,2025-07-01,Online,Bangalore,-1182.04,False,True,False,0.0
3588,Men,Lifestyle,Waffle One,10.0,0.0,7808.46,0.0,0.0,2024-08-29,Online,Pune,3190.87,False,True,False,0.0
3589,Kids,Training,Flex Trainer,12.0,0.0,4985.92,0.0,0.0,2024-12-09,Retail,Mumbai,-247.69,False,True,False,0.0
2025,Men,Lifestyle,Waffle One,10.0,0.0,5245.87,0.0,0.0,2024-08-01,Retail,Hyderabad,-1193.87,False,True,False,0.0
3591,Kids,Running,Pegasus Turbo,8.0,0.0,3718.65,0.10000000000000009,0.0,2024-11-08,Retail,Delhi,2210.66,False,True,False,0.0
3592,Women,Running,Free RN,10.0,0.0,8609.05,0.0,0.0,2025-06-15,Retail,Kolkata,1289.77,False,True,False,0.0
3593,Women,Basketball,Air Jordan,10.0,0.0,6452.43,0.0,0.0,,Online,Pune,-1012.43,False,True,True,0.0
3595,Kids,Running,Air Zoom,10.0,0.0,6890.68,0.0,0.0,2023-09-05,Online,Pune,3385.84,False,True,False,0.0
3596,Men,Training,Metcon 7,8.0,2.0,0.0,0.0,0.0,2025-06-10,Online,Pune,-66.97,False,False,False,0.0
3597,Kids,Basketball,Zoom Freak,8.0,0.0,3894.2650000000003,0.16999999999999993,0.0,2025-04-07,Online,Hyderabad,230.4,False,True,False,0.0
3598,Men,Soccer,Tiempo Legend,12.0,1.0,0.0,0.0,0.0,,Online,Delhi,-798.42,False,False,True,0.0
3599,Kids,Training,Flex Trainer,10.0,0.0,4985.92,0.0,0.0,,Online,Pune,-1041.33,False,True,True,0.0
3600,Women,Soccer,Phantom GT,12.0,4.0,0.0,0.65,0.0,,Online,Hyderabad,1129.12,False,False,True,0.0
3601,Women,Running,Free RN,12.0,2.0,4318.12,0.0,8636.24,,Retail,Pune,2730.68,False,False,True,8636.24
2019,Men,Running,Air Zoom,8.0,0.0,5225.745000000001,0.0,0.0,,Retail,Bangalore,-229.65,False,True,True,0.0
3604,Kids,Training,Flex Trainer,12.0,0.0,4985.92,0.0,0.0,,Retail,Mumbai,-1150.99,False,True,True,0.0
3605,Men,Soccer,Phantom GT,8.0,2.0,8837.76,0.0,17675.52,2025-01-09,Online,Hyderabad,1627.87,False,False,False,17675.52
3606,Women,Basketball,LeBron 20,12.0,3.0,3515.86,0.0,10547.58,2025-02-14,Retail,Pune,-511.49,False,False,False,10547.58
3607,Kids,Training,SuperRep Go,10.0,0.0,3020.51,0.08,0.0,,Retail,Kolkata,3934.51,False,True,True,0.0
3608,Men,Soccer,Premier III,12.0,0.0,3492.89,0.0,0.0,2025-06-14,Retail,Delhi,-610.18,False,True,False,0.0
3609,Men,Training,SuperRep Go,12.0,0.0,4176.63,0.0,0.0,2024-03-11,Online,Delhi,-696.69,False,True,False,0.0
3610,Kids,Lifestyle,Dunk Low,11.0,2.0,0.0,0.64,0.0,2025-03-14,Online,Kolkata,-336.38,False,False,False,0.0
3612,Women,Running,Air Zoom,12.0,1.0,4632.0,0.0,4632.0,2025-06-22,Online,Mumbai,2397.42,False,False,False,4632.0
3613,Men,Lifestyle,Blazer Mid,12.0,4.0,0.0,0.0,0.0,2024-08-16,Online,Hyderabad,2136.73,False,False,False,0.0
3614,Men,Training,ZoomX Invincible,10.0,0.0,6186.3,0.22,0.0,2024-09-17,Online,Pune,2169.69,False,True,False,0.0
3615,Women,Lifestyle,Blazer Mid,12.0,3.0,0.0,0.0,0.0,,Retail,Delhi,-582.42,False,False,True,0.0
3616,Kids,Lifestyle,Blazer Mid,10.0,1.0,9799.16,0.0,9799.16,2025-01-07,Retail,Kolkata,3969.15,False,False,False,9799.16
3617,Men,Soccer,Premier III,9.0,2.0,4694.37,0.0,9388.74,2024-11-20,Online,Mumbai,2406.47,False,False,False,9388.74
3618,Men,Soccer,Mercurial Superfly,9.0,3.0,2209.45,0.0,6628.349999999999,2025-06-15,Retail,Kolkata,932.04,False,False,False,6628.349999999999
3619,Kids,Lifestyle,Air Force 1,10.0,0.0,8915.88,0.0,0.0,2025-02-07,Online,Kolkata,824.23,False,True,False,0.0
3620,Men,Running,React Infinity,11.0,0.0,8561.18,0.0,0.0,2024-02-11,Retail,Bangalore,1538.46,False,True,False,0.0
3621,Women,Basketball,LeBron 20,10.0,0.0,9699.01,0.0,0.0,2025-04-20,Retail,Mumbai,3858.11,False,True,False,0.0
3622,Women,Soccer,Premier III,8.0,3.0,2187.91,0.0,6563.73,2024-09-22,Online,Hyderabad,1951.56,False,False,False,6563.73
